id,ID,X,Y,ELEVATION,NAME,FNAME,STATION_TYP,geometry
myGeographyPortal.377,L1TRHA01,12.83535,49.41688,471.0,Trhanov,"Trhanov, Chodov",MSS,POINT (12.83535 49.41688)
myGeographyPortal.378,L1VSER01,12.984558,49.343917,445.0,Všeruby,Všeruby,MSS,POINT (12.984558 49.343917)
myGeographyPortal.379,L1ZINK01,13.497252,49.478113,459.0,Žinkovy,Žinkovy,MSS,POINT (13.497252 49.478113)
myGeographyPortal.380,L1ZIVO01,13.681495,49.470036,484.0,Životice,Životice,MSS,POINT (13.681495 49.470036)
myGeographyPortal.384,L2BORT01,12.770725,49.710653,471.0,Bor,Bor,MSS,POINT (12.770725 49.710653)
myGeographyPortal.386,L2DOBR01,13.689215,49.717616,417.0,Dobřív,Dobřív,MSS,POINT (13.689215 49.717616)
myGeographyPortal.388,L2HBEL01,13.248312,49.884347,513.0,Horní Bělá,"Horní Bělá, Vrtbo",MSS,POINT (13.248312 49.884347)
myGeographyPortal.390,L2HOLO01,13.71137,49.77498,433.0,Holoubkov,"Holoubkov, Medový Újezd",MSS,POINT (13.71137 49.77498)
myGeographyPortal.391,L2HROM01,13.445309,49.848142,336.0,Hromnice,Hromnice,MSS,POINT (13.445309 49.848142)
myGeographyPortal.398,L2MANE01,13.22757,49.992466,436.0,Manětín,Manětín,MSS,POINT (13.22757 49.992466)
myGeographyPortal.400,L2NEMA01,12.716909,49.431422,529.0,Nemanice,"Nemanice, Nemaničky",MSS,POINT (12.716909 49.431422)
myGeographyPortal.401,L2ORAC01,13.54839,50.10814,401.0,Oráčov,Oráčov,MSS,POINT (13.54839 50.10814)
myGeographyPortal.403,L2PLAS01,13.382176,49.933074,330.0,Plasy,Plasy,MSS,POINT (13.382176 49.933074)
myGeographyPortal.404,L2PLZR01,13.323199,49.765499,320.0,Plzeň,"Plzeň, Radčice",MSS,POINT (13.323199 49.765499)
myGeographyPortal.408,L2SLAB01,13.690636,49.992453,389.0,Slabce,"Slabce, Modřejovice",MSS,POINT (13.690636 49.992453)
myGeographyPortal.413,L2TSEK01,12.616463,49.943647,672.0,Tři Sekery,Tři Sekery,MSS,POINT (12.616463 49.943647)
