id,ID,X,Y,ELEMENT,ELEVATION,NAME,FNAME,geometry
myGeographyElementsPortal.2954,L2KONL01,12.975956,49.884787,T,530.0,Konstantinovy Lázně,Konstantinovy Lázně,POINT (12.975956 49.884787)
myGeographyElementsPortal.2955,L2KRAL01,13.494007,49.981823,T,449.0,Kralovice,Kralovice,POINT (13.494007 49.981823)
myGeographyElementsPortal.2956,L2KRAU01,12.920958,50.071286,T,650.0,Krásné Údolí,Krásné Údolí,POINT (12.920958 50.071286)
myGeographyElementsPortal.2957,L2MLAV01,12.695966,49.990619,T,696.0,Mariánské Lázně,"Mariánské Lázně, vodárna",POINT (12.695966 49.990619)
myGeographyElementsPortal.2958,L2PRIM01,12.678056,49.669444,T,742.76,Přimda,Přimda,POINT (12.678056 49.669444)
myGeographyElementsPortal.2959,L2STRI01,12.996866,49.75451,T,412.0,Stříbro,Stříbro,POINT (12.996866 49.75451)
myGeographyElementsPortal.2960,L2ZBIR01,13.751748,49.853987,T,476.0,Zbiroh,"Zbiroh, Švabín",POINT (13.751748 49.853987)
myGeographyElementsPortal.2961,L3AS0001,12.179572,50.220602,T,675.0,Aš,Aš,POINT (12.179572 50.220602)
myGeographyElementsPortal.2962,L3CHEB01,12.391389,50.068333,T,483.0,Cheb,Cheb,POINT (12.391389 50.068333)
myGeographyElementsPortal.2963,L3KLIN01,12.967957,50.3948,T,1236.0,Klínovec,Klínovec,POINT (12.967957 50.3948)
myGeographyElementsPortal.2964,L3KVAL01,12.914167,50.201667,T,603.0,Karlovy Vary,"Karlovy Vary, Olšová Vrata",POINT (12.914167 50.201667)
myGeographyElementsPortal.2965,U2JAPO01,14.77375,50.77206,T,320.0,Jablonné v Podještědí,Jablonné v Podještědí,POINT (14.77375 50.77206)
myGeographyElementsPortal.2966,U2LIBC01,15.02389,50.76972,T,397.72,Liberec,Liberec,POINT (15.02389 50.76972)
myGeographyElementsPortal.2967,U2SMED01,15.27318,50.84452,T,834.0,Bílý Potok,"Bílý Potok, Smědava",POINT (15.27318 50.84452)
myGeographyElementsPortal.2968,U2STRR01,14.80739,50.70361,T,310.0,Stráž pod Ralskem,Stráž pod Ralskem,POINT (14.80739 50.70361)
myGeographyElementsPortal.2969,U2VARN01,14.60222,50.90556,T,367.0,Varnsdorf,Varnsdorf,POINT (14.60222 50.90556)
myGeographyElementsPortal.2970,L3KVAZ01,12.878151,50.227229,T,377.0,Karlovy Vary,Karlovy Vary,POINT (12.878151 50.227229)
myGeographyElementsPortal.2971,L3NEJD01,12.715486,50.335684,T,609.0,Nejdek,Nejdek,POINT (12.715486 50.335684)
myGeographyElementsPortal.2972,L3SIND01,12.597466,50.317449,T,589.0,Šindelová,"Šindelová, Obora",POINT (12.597466 50.317449)
myGeographyElementsPortal.2973,L3SOKO01,12.639266,50.176985,T,407.0,Sokolov,Sokolov,POINT (12.639266 50.176985)
myGeographyElementsPortal.2974,O1BILA01,18.5233,49.4547,T,720.0,Bílá,"Bílá, Konečná",POINT (18.5233 49.4547)
myGeographyElementsPortal.2975,O1BOHU01,18.3692,49.882,T,237.0,Bohumín,"Bohumín, Záblatí",POINT (18.3692 49.882)
myGeographyElementsPortal.2976,O1CERV01,17.541944,49.777222,T,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.2977,O1CHLN01,18.119769,49.991679,T,258.0,Chuchelná,Chuchelná,POINT (18.119769 49.991679)
myGeographyElementsPortal.2978,O1FMOL01,18.315833,49.666667,T,312.0,Frýdek-Místek,"Frýdek-Místek, Místek",POINT (18.315833 49.666667)
myGeographyElementsPortal.2979,O1FREN01,18.240568,49.541055,T,436.0,Frenštát pod Radhoštěm,Frenštát pod Radhoštěm,POINT (18.240568 49.541055)
myGeographyElementsPortal.2980,O1HART01,17.575278,49.888611,T,516.0,Slezská Harta,Slezská Harta,POINT (17.575278 49.888611)
myGeographyElementsPortal.2981,O1HZIV01,17.949444,49.690556,T,256.0,Hladké Životice,Hladké Životice,POINT (17.949444 49.690556)
myGeographyElementsPortal.2982,P2DBOU01,15.141737,50.437897,T,244.0,Dolní Bousov,Dolní Bousov,POINT (15.141737 50.437897)
myGeographyElementsPortal.2983,P4KOZA01,15.263056,50.594444,T,744.0,Kozákov,Kozákov,POINT (15.263056 50.594444)
myGeographyElementsPortal.2984,P4KOZA01,15.263056,50.594444,T,744.0,Kozákov,Kozákov,POINT (15.263056 50.594444)
myGeographyElementsPortal.2985,U1MEDE01,13.13256,50.42936,T,828.0,Měděnec,Měděnec,POINT (13.13256 50.42936)
myGeographyElementsPortal.2986,O1JAVO01,17.0075,50.3956,T,284.0,Javorník,Javorník,POINT (17.0075 50.3956)
myGeographyElementsPortal.2987,O1JESE01,17.183333,50.231111,T,502.0,Jeseník,Jeseník,POINT (17.183333 50.231111)
myGeographyElementsPortal.2988,O1KARV01,18.5332,49.8549,T,224.0,Karviná,Karviná,POINT (18.5332 49.8549)
myGeographyElementsPortal.2989,O1KAST01,17.306832,50.074053,T,795.0,Karlova Studánka,Karlova Studánka,POINT (17.306832 50.074053)
myGeographyElementsPortal.2990,O1KRNO01,17.6922,50.078,T,360.0,Krnov,Krnov,POINT (17.6922 50.078)
myGeographyElementsPortal.2991,O1LUCI01,18.4425,49.7308,T,300.0,Lučina,Lučina,POINT (18.4425 49.7308)
myGeographyElementsPortal.2992,O1LYSA01,18.4475,49.546111,T,1322.03,Lysá hora,Lysá hora,POINT (18.4475 49.546111)
myGeographyElementsPortal.2993,O1MORK01,18.057778,49.5414,T,345.0,Mořkov,Mořkov,POINT (18.057778 49.5414)
myGeographyElementsPortal.2994,O1MOSN01,18.112778,49.691944,T,252.8,Mošnov,Mošnov,POINT (18.112778 49.691944)
myGeographyElementsPortal.2995,O1OPAV01,17.8761,49.9197,T,270.0,Opava,"Opava, Otice",POINT (17.8761 49.9197)
myGeographyElementsPortal.2996,O1OSLZ01,18.317553,49.844977,T,269.0,Ostrava,"Ostrava, Slezská Ostrava",POINT (18.317553 49.844977)
myGeographyElementsPortal.2997,P4POLA01,14.844278,49.455925,T,680.0,Chotčiny,"Chotčiny, Polánka",POINT (14.844278 49.455925)
myGeographyElementsPortal.2998,P4POLA01,14.844278,49.455925,T,680.0,Chotčiny,"Chotčiny, Polánka",POINT (14.844278 49.455925)
myGeographyElementsPortal.2999,O1UHNV01,16.984708,50.332069,T,615.0,Uhelná,"Uhelná, Nové Vilémovice",POINT (16.984708 50.332069)
myGeographyElementsPortal.3000,O2STIT01,16.764343,49.956566,T,432.0,Štíty,Štíty,POINT (16.764343 49.956566)
myGeographyElementsPortal.3001,O1OSOB01,17.7135,50.2709,T,238.0,Osoblaha,Osoblaha,POINT (17.7135 50.2709)
myGeographyElementsPortal.3002,O1ROPI01,18.6125,49.6975,T,327.0,Ropice,Ropice,POINT (18.6125 49.6975)
myGeographyElementsPortal.3003,O1RYMA01,17.296111,49.931389,T,578.0,Rýmařov,Rýmařov,POINT (17.296111 49.931389)
myGeographyElementsPortal.3004,O1SERA01,17.108333,50.1875,T,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.3005,O1SVET01,17.4011,50.0331,T,593.0,Světlá Hora,Světlá Hora,POINT (17.4011 50.0331)
myGeographyElementsPortal.3006,O1UHNV01,16.984708,50.332069,T,615.0,Uhelná,"Uhelná, Nové Vilémovice",POINT (16.984708 50.332069)
myGeographyElementsPortal.3007,O1VIDN01,17.1917,50.37794,T,228.0,Vidnava,Vidnava,POINT (17.1917 50.37794)
myGeographyElementsPortal.3008,O1VITK01,17.757308,49.778037,T,491.0,Vítkov,Vítkov,POINT (17.757308 49.778037)
myGeographyElementsPortal.3009,O1ZARY01,17.560556,50.154167,T,498.0,Město Albrechtice,"Město Albrechtice, Žáry",POINT (17.560556 50.154167)
myGeographyElementsPortal.3010,O1ZLHO01,17.3926,50.252778,T,444.0,Zlaté Hory,Zlaté Hory,POINT (17.3926 50.252778)
myGeographyElementsPortal.3011,O2DUBI01,16.9662,49.8269,T,282.0,Dubicko,Dubicko,POINT (16.9662 49.8269)
myGeographyElementsPortal.3012,O2HANU01,16.940556,50.0819,T,432.0,Hanušovice,Hanušovice,POINT (16.940556 50.0819)
myGeographyElementsPortal.3013,O1HOLO01,18.637779,49.534088,T,582.0,Horní Lomná,Horní Lomná,POINT (18.637779 49.534088)
myGeographyElementsPortal.3014,O1CHLN01,18.119769,49.991679,T,258.0,Chuchelná,Chuchelná,POINT (18.119769 49.991679)
myGeographyElementsPortal.3015,O1NYFI01,18.788599,49.616676,T,745.0,Nýdek,"Nýdek, Filipka",POINT (18.788599 49.616676)
myGeographyElementsPortal.3016,O1PORU01,18.159444,49.8253,T,238.6,Ostrava,"Ostrava, Poruba",POINT (18.159444 49.8253)
myGeographyElementsPortal.3017,B1BOJK01,17.81,49.0402,T,310.0,Bojkovice,Bojkovice,POINT (17.81 49.0402)
myGeographyElementsPortal.3018,O2STER01,17.2986,49.725,T,278.0,Šternberk,Šternberk,POINT (17.2986 49.725)
myGeographyElementsPortal.3019,P2TURN01,15.154444,50.589722,T,253.0,Turnov,Turnov,POINT (15.154444 50.589722)
myGeographyElementsPortal.3020,P2MRZK01,14.8075,50.044444,T,260.0,Mrzky,Mrzky,POINT (14.8075 50.044444)
myGeographyElementsPortal.3021,L4LAKY01,12.641703,50.011397,T,835.0,Lázně Kynžvart,"Lázně Kynžvart, Královka",POINT (12.641703 50.011397)
myGeographyElementsPortal.3022,L4LAKY01,12.641703,50.011397,T,835.0,Lázně Kynžvart,"Lázně Kynžvart, Královka",POINT (12.641703 50.011397)
myGeographyElementsPortal.3023,C4STHU01,14.706464,48.71085,T,780.0,Staré Hutě,Staré Hutě,POINT (14.706464 48.71085)
myGeographyElementsPortal.3024,C4STHU01,14.706464,48.71085,T,780.0,Staré Hutě,Staré Hutě,POINT (14.706464 48.71085)
myGeographyElementsPortal.3025,L4TESL01,13.761819,49.619132,T,720.0,Věšín,"Věšín, Teslíny",POINT (13.761819 49.619132)
myGeographyElementsPortal.3026,L4TESL01,13.761819,49.619132,T,720.0,Věšín,"Věšín, Teslíny",POINT (13.761819 49.619132)
myGeographyElementsPortal.3027,U1SNEZ01,14.08536,50.79683,T,569.0,Sněžník,Sněžník,POINT (14.08536 50.79683)
myGeographyElementsPortal.3028,U2DECI01,14.20258,50.75097,T,172.0,Děčín,"Děčín, Křešice",POINT (14.20258 50.75097)
myGeographyElementsPortal.3029,B2JIHL01,15.6164,49.4064,T,468.0,Jihlava,"Jihlava, Hruškové Dvory",POINT (15.6164 49.4064)
myGeographyElementsPortal.3030,C4JAPI01,13.421341,49.036142,T,1062.0,Prášily,"Prášily, Javoří Pila",POINT (13.421341 49.036142)
myGeographyElementsPortal.3031,C4JAPI01,13.421341,49.036142,T,1062.0,Prášily,"Prášily, Javoří Pila",POINT (13.421341 49.036142)
myGeographyElementsPortal.3032,L4PERK01,12.779285,50.363232,T,842.0,Pernink,Pernink,POINT (12.779285 50.363232)
myGeographyElementsPortal.3033,L4PERK01,12.779285,50.363232,T,842.0,Pernink,Pernink,POINT (12.779285 50.363232)
myGeographyElementsPortal.3034,U4ZAKO01,13.354974,50.549858,T,828.0,Zákoutí,Zákoutí,POINT (13.354974 50.549858)
myGeographyElementsPortal.3035,U4ZAKO01,13.354974,50.549858,T,828.0,Zákoutí,Zákoutí,POINT (13.354974 50.549858)
myGeographyElementsPortal.3036,B1KROM01,17.3653,49.2847,T,233.0,Kroměříž,Kroměříž,POINT (17.3653 49.2847)
myGeographyElementsPortal.3037,L2DYLE01,12.502849,49.968079,T,939.0,Dyleň,Dyleň,POINT (12.502849 49.968079)
myGeographyElementsPortal.3038,H1ZACL01,15.907098,50.661205,T,644.0,Žacléř,Žacléř,POINT (15.907098 50.661205)
myGeographyElementsPortal.3039,B1PROS01,17.134722,49.4525,T,214.75,Prostějov,Prostějov,POINT (17.134722 49.4525)
myGeographyElementsPortal.3040,P3NETV01,14.521178,49.818411,T,368.0,Netvořice,Netvořice,POINT (14.521178 49.818411)
myGeographyElementsPortal.3041,L3SOKO01,12.639266,50.176985,T,407.0,Sokolov,Sokolov,POINT (12.639266 50.176985)
myGeographyElementsPortal.3042,P2KATU01,14.7778,50.4444,T,312.0,Katusice,Katusice,POINT (14.7778 50.4444)
myGeographyElementsPortal.3043,O3KATE01,17.873333,49.401111,T,585.0,Kateřinice,"Kateřinice, Ojičná",POINT (17.873333 49.401111)
myGeographyElementsPortal.3044,O1PORU01,18.159444,49.8253,T,238.6,Ostrava,"Ostrava, Poruba",POINT (18.159444 49.8253)
myGeographyElementsPortal.3045,O1MOSN01,18.112778,49.691944,T,252.8,Mošnov,Mošnov,POINT (18.112778 49.691944)
myGeographyElementsPortal.3046,B1PROS01,17.134722,49.4525,T,214.75,Prostějov,Prostějov,POINT (17.134722 49.4525)
myGeographyElementsPortal.3047,C2CBUD01,14.469722,48.951944,T,394.6,České Budějovice,"České Budějovice,Rožnov",POINT (14.469722 48.951944)
myGeographyElementsPortal.3048,O1FMOL01,18.315833,49.666667,T,312.0,Frýdek-Místek,"Frýdek-Místek, Místek",POINT (18.315833 49.666667)
myGeographyElementsPortal.3049,B1BYSH01,17.6706,49.3964,T,314.0,Bystřice pod Hostýnem,Bystřice pod Hostýnem,POINT (17.6706 49.3964)
myGeographyElementsPortal.3050,C4ZBYT01,13.969167,48.925833,T,792.0,Zbytiny,"Zbytiny, Spálenec",POINT (13.969167 48.925833)
myGeographyElementsPortal.3051,C4ZBYT01,13.969167,48.925833,T,792.0,Zbytiny,"Zbytiny, Spálenec",POINT (13.969167 48.925833)
myGeographyElementsPortal.3052,H1CSKL01,16.061111,50.363056,T,290.0,Česká Skalice,"Česká Skalice, Rozkoš",POINT (16.061111 50.363056)
myGeographyElementsPortal.3053,U1MILE01,13.93083,50.555,T,830.5,Milešovka,Milešovka,POINT (13.93083 50.555)
myGeographyElementsPortal.3054,O3PRER01,17.458889,49.464444,T,210.0,Přerov,Přerov,POINT (17.458889 49.464444)
myGeographyElementsPortal.3055,O1JAVR01,18.627222,49.628333,T,930.0,Třinec,"Třinec, Oldřichovice, Javorový",POINT (18.627222 49.628333)
myGeographyElementsPortal.3056,P3VLAS01,14.894722,49.691944,T,415.0,Vlašim,Vlašim,POINT (14.894722 49.691944)
myGeographyElementsPortal.3057,O1VIDN01,17.1917,50.37794,T,228.0,Vidnava,Vidnava,POINT (17.1917 50.37794)
myGeographyElementsPortal.3058,H3MOKO01,15.56668,50.016395,T,255.0,Mokošín,Mokošín,POINT (15.56668 50.016395)
myGeographyElementsPortal.3059,H3NBYD01,15.497443,50.237553,T,232.0,Nový Bydžov,Nový Bydžov,POINT (15.497443 50.237553)
myGeographyElementsPortal.3060,H3PARD01,15.740273,50.016111,T,224.21,Pardubice,"Pardubice, letiště",POINT (15.740273 50.016111)
myGeographyElementsPortal.3061,H3PODE01,15.133554,50.140503,T,189.0,Poděbrady,Poděbrady,POINT (15.133554 50.140503)
myGeographyElementsPortal.3062,H3RADO01,15.368164,50.106526,T,227.0,Radovesnice II.,Radovesnice II.,POINT (15.368164 50.106526)
myGeographyElementsPortal.3063,H3SECA01,15.6479,49.844725,T,529.0,Seč,Seč,POINT (15.6479 49.844725)
myGeographyElementsPortal.3064,H3SKUT01,15.996153,49.834947,T,457.0,Skuteč,Skuteč,POINT (15.996153 49.834947)
myGeographyElementsPortal.3065,H3SVOD01,15.787769,50.222602,T,240.0,Hradec Králové,"Hradec Králové, Svobodné Dvory",POINT (15.787769 50.222602)
myGeographyElementsPortal.3066,H3SVRA01,16.034167,49.735,T,734.0,Svratouch,Svratouch,POINT (16.034167 49.735)
myGeographyElementsPortal.3067,H3ZBYS01,15.329835,49.78686,T,490.0,Zbýšov,"Zbýšov, Dobrovítov",POINT (15.329835 49.78686)
myGeographyElementsPortal.3068,L1DOMA01,12.922385,49.444716,T,458.0,Domažlice,Domažlice,POINT (12.922385 49.444716)
myGeographyElementsPortal.3069,L2TACH01,12.623135,49.798357,T,487.0,Tachov,Tachov,POINT (12.623135 49.798357)
myGeographyElementsPortal.3070,L1HOJS01,13.197146,49.212473,T,866.0,Železná Ruda,"Železná Ruda, Hojsova Stráž",POINT (13.197146 49.212473)
myGeographyElementsPortal.3071,L1KLAT01,13.303016,49.39042,T,421.0,Klatovy,Klatovy,POINT (13.303016 49.39042)
myGeographyElementsPortal.3072,L1NEPO01,13.589389,49.486924,T,471.0,Nepomuk,Nepomuk,POINT (13.589389 49.486924)
myGeographyElementsPortal.3073,L1PLMI01,13.378889,49.764722,T,359.8,Plzeň,"Plzeň, Mikulka",POINT (13.378889 49.764722)
myGeographyElementsPortal.3074,L1PLZB01,13.386411,49.788378,T,331.0,Plzeň,"Plzeň, Bolevec",POINT (13.386411 49.788378)
myGeographyElementsPortal.3075,L1STAN01,13.067369,49.552537,T,362.0,Staňkov,Staňkov,POINT (13.067369 49.552537)
myGeographyElementsPortal.3076,L2HERM01,13.57133,50.148529,T,407.0,Heřmanov,Heřmanov,POINT (13.57133 50.148529)
myGeographyElementsPortal.3077,U2CELI01,14.541141,50.675373,T,246.0,Česká Lípa,Česká Lípa,POINT (14.541141 50.675373)
myGeographyElementsPortal.3078,U2DECI01,14.20258,50.75097,T,172.0,Děčín,"Děčín, Křešice",POINT (14.20258 50.75097)
myGeographyElementsPortal.3079,U2DOKY01,14.66731,50.56811,T,284.0,Doksy,Doksy,POINT (14.66731 50.56811)
myGeographyElementsPortal.3080,U2FRYD01,15.09015,50.91785,T,337.0,Frýdlant,Frýdlant,POINT (15.09015 50.91785)
myGeographyElementsPortal.3081,U2HEJN01,15.18317,50.88456,T,396.0,Hejnice,Hejnice,POINT (15.18317 50.88456)
myGeographyElementsPortal.3082,L2KRAL01,13.494007,49.981823,T,449.0,Kralovice,Kralovice,POINT (13.494007 49.981823)
myGeographyElementsPortal.3083,U1ZATE01,13.54319,50.34147,T,210.0,Žatec,Žatec,POINT (13.54319 50.34147)
myGeographyElementsPortal.3084,O1KAST01,17.306832,50.074053,T,795.0,Karlova Studánka,Karlova Studánka,POINT (17.306832 50.074053)
myGeographyElementsPortal.3085,P2HOLE01,15.3022,50.5303,T,432.0,Holenice,Holenice,POINT (15.3022 50.5303)
myGeographyElementsPortal.3086,H3SECA01,15.6479,49.844725,T,529.0,Seč,Seč,POINT (15.6479 49.844725)
myGeographyElementsPortal.3087,P3HAVL01,15.5797,49.6119,T,452.0,Havlíčkův Brod,Havlíčkův Brod,POINT (15.5797 49.6119)
myGeographyElementsPortal.3088,O1SERA01,17.108333,50.1875,T,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.3089,P3HULI01,15.086667,49.721111,T,378.0,Hulice,Hulice,POINT (15.086667 49.721111)
myGeographyElementsPortal.3090,O1HART01,17.575278,49.888611,T,516.0,Slezská Harta,Slezská Harta,POINT (17.575278 49.888611)
myGeographyElementsPortal.3091,U1KATU01,13.32806,50.37667,T,322.4,Tušimice,Tušimice,POINT (13.32806 50.37667)
myGeographyElementsPortal.3092,O1JABL01,18.7503,49.5875,T,380.0,Jablunkov,"Jablunkov, Návsí",POINT (18.7503 49.5875)
myGeographyElementsPortal.3093,B2BTUR01,16.688889,49.153056,T,241.0,Brno,"Brno, Tuřany",POINT (16.688889 49.153056)
myGeographyElementsPortal.3094,O3HOST01,17.8683,49.3514,T,385.0,Hošťálková,Hošťálková,POINT (17.8683 49.3514)
myGeographyElementsPortal.3095,O2HANU01,16.940556,50.0819,T,432.0,Hanušovice,Hanušovice,POINT (16.940556 50.0819)
myGeographyElementsPortal.3096,O1LYSA01,18.4475,49.546111,T,1322.03,Lysá hora,Lysá hora,POINT (18.4475 49.546111)
myGeographyElementsPortal.3097,O1VITK01,17.757308,49.778037,T,491.0,Vítkov,Vítkov,POINT (17.757308 49.778037)
myGeographyElementsPortal.3098,P2HARR01,15.42,50.781667,T,675.0,Harrachov,Harrachov,POINT (15.42 50.781667)
myGeographyElementsPortal.3099,C1KOCE01,13.838611,49.467222,T,519.0,Kocelovice,Kocelovice,POINT (13.838611 49.467222)
myGeographyElementsPortal.3100,B2BYSP01,16.25401,49.52416,T,553.0,Bystřice nad Pernštejnem,Bystřice nad Pernštejnem,POINT (16.25401 49.52416)
myGeographyElementsPortal.3101,P1KRAL01,14.29,50.2419,T,220.0,Kralupy nad Vltavou,Kralupy nad Vltavou,POINT (14.29 50.2419)
myGeographyElementsPortal.3102,P1PKLE01,14.416923,50.086634,T,190.7,Praha,"Praha, Klementinum",POINT (14.416923 50.086634)
myGeographyElementsPortal.3103,C1HKVI01,13.56502,49.053673,T,1052.0,Horská Kvilda,Horská Kvilda,POINT (13.56502 49.053673)
myGeographyElementsPortal.3104,U1ULMA01,14.05831,50.62556,T,150.0,Ústí nad Labem,"Ústí nad Labem, Vaňov",POINT (14.05831 50.62556)
myGeographyElementsPortal.3105,H2POLO01,16.322222,50.350278,T,747.24,Polom,"Polom, Sedloňov",POINT (16.322222 50.350278)
myGeographyElementsPortal.3106,H2USTI01,16.422222,49.980278,T,401.7,Ústí nad Orlicí,Ústí nad Orlicí,POINT (16.422222 49.980278)
myGeographyElementsPortal.3107,H3SVRA01,16.034167,49.735,T,734.0,Svratouch,Svratouch,POINT (16.034167 49.735)
myGeographyElementsPortal.3108,B2SEDC01,16.120556,49.170833,T,474.0,Sedlec,Sedlec,POINT (16.120556 49.170833)
myGeographyElementsPortal.3109,C2CBUD01,14.469722,48.951944,T,394.6,České Budějovice,"České Budějovice,Rožnov",POINT (14.469722 48.951944)
myGeographyElementsPortal.3110,H3CHTU01,15.386389,49.940833,T,238.2,Chotusice,"Chotusice, letiště",POINT (15.386389 49.940833)
myGeographyElementsPortal.3111,L3CHEB01,12.391389,50.068333,T,483.0,Cheb,Cheb,POINT (12.391389 50.068333)
myGeographyElementsPortal.3112,U1ULKO01,14.04111,50.68333,T,375.39,Ústí nad Labem,"Ústí nad Labem, Kočkov",POINT (14.04111 50.68333)
myGeographyElementsPortal.3113,O1SERA01,17.108333,50.1875,T,1328.0,Šerák,Šerák,POINT (17.108333 50.1875)
myGeographyElementsPortal.3114,L3KVAL01,12.914167,50.201667,T,603.0,Karlovy Vary,"Karlovy Vary, Olšová Vrata",POINT (12.914167 50.201667)
myGeographyElementsPortal.3115,P3KOSE01,15.080556,49.573611,T,532.29,Košetice,"Košetice, Křešín, Kramolín",POINT (15.080556 49.573611)
myGeographyElementsPortal.3116,C1CHUR01,13.615278,49.068333,T,1117.8,Churáňov,Churáňov,POINT (13.615278 49.068333)
myGeographyElementsPortal.3117,C1TEME01,14.342222,49.197778,T,500.0,Temelín,Temelín,POINT (14.342222 49.197778)
myGeographyElementsPortal.3118,U1DOKS01,14.17,50.45889,T,158.0,Doksany,Doksany,POINT (14.17 50.45889)
myGeographyElementsPortal.3119,P1PKBE01,14.538056,50.123333,T,284.5,Praha,"Praha, Kbely",POINT (14.538056 50.123333)
myGeographyElementsPortal.3120,U1MILE01,13.93083,50.555,T,830.5,Milešovka,Milešovka,POINT (13.93083 50.555)
myGeographyElementsPortal.3121,O1CERV01,17.541944,49.777222,T,748.13,Červená,Červená,POINT (17.541944 49.777222)
myGeographyElementsPortal.3122,U1KATU01,13.32806,50.37667,T,322.4,Tušimice,Tušimice,POINT (13.32806 50.37667)
myGeographyElementsPortal.3123,B2KMYS01,15.439167,49.159167,T,569.0,Kostelní Myslová,Kostelní Myslová,POINT (15.439167 49.159167)
myGeographyElementsPortal.3124,H1PECS01,15.728889,50.691944,T,816.3,Pec pod Sněžkou,Pec pod Sněžkou,POINT (15.728889 50.691944)
myGeographyElementsPortal.3125,B2DUKO01,16.134444,49.095556,T,400.15,Dukovany,Dukovany,POINT (16.134444 49.095556)
myGeographyElementsPortal.3126,H3PARD01,15.740273,50.016111,T,224.21,Pardubice,"Pardubice, letiště",POINT (15.740273 50.016111)
myGeographyElementsPortal.3127,B1HOLE01,17.57,49.320556,T,222.25,Holešov,Holešov,POINT (17.57 49.320556)
myGeographyElementsPortal.3128,B2KUCH01,16.085278,48.881111,T,334.0,Kuchařovice,Kuchařovice,POINT (16.085278 48.881111)
myGeographyElementsPortal.3129,L1PLMI01,13.378889,49.764722,T,359.8,Plzeň,"Plzeň, Mikulka",POINT (13.378889 49.764722)
myGeographyElementsPortal.3130,O2LUKA01,16.953333,49.652222,T,510.0,Luká,Luká,POINT (16.953333 49.652222)
